,level_0,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,median_price,status,x% lower,estimate_profit,estimate_profit%,x%_lower,hypothesis
1358,1358,2414600255,2015-04-03,336750.0,4,2.25,1720,7803,1.0,0,0,3,8,1350.0,370,1955,0,98146,47.5119,-122.337,1720,7803,434259.544,Not Buy,0.0,97509.544,29.0,22.5,H8
1359,1359,7694200380,2014-09-22,329780.0,3,2.5,1730,3600,2.0,0,0,3,8,1730.0,0,2014,0,98146,47.5014,-122.34,2030,3600,435933.146,Not Buy,0.0,106153.14600000001,32.2,24.4,H8
1360,1360,7694200090,2015-05-04,350000.0,3,2.5,1730,4086,2.0,0,0,3,8,1730.0,0,2013,0,98146,47.5016,-122.341,2030,4086,435933.146,Not Buy,0.0,85933.14600000001,24.6,19.7,H8
1361,1361,7694200430,2014-06-25,328423.0,3,2.5,1730,3600,2.0,0,0,3,8,1730.0,0,2014,0,98146,47.5019,-122.34,2030,3600,435933.146,Not Buy,0.0,107510.14600000001,32.7,24.7,H8
1362,1362,7211402305,2015-04-15,240000.0,3,1.75,1780,5000,1.5,0,0,3,6,1080.0,700,1957,0,98146,47.5105,-122.36,1500,5000,444301.15599999996,Buy,11.724137931034484,204301.15599999996,85.1,46.0,H8
1363,1363,2414600126,2015-04-15,229500.0,3,1.0,1780,7470,1.0,0,0,3,7,1050.0,730,1960,0,98146,47.5123,-122.337,1780,8113,444301.15599999996,Buy,15.586206896551724,214801.15599999996,93.6,48.3,H8
1364,1364,1721801010,2015-04-24,302100.0,3,1.0,1790,6120,1.0,0,0,3,6,1790.0,0,1937,1964,98146,47.508,-122.337,830,6120,445974.758,Not Buy,0.0,220974.75799999997,98.2,32.3,H8
1365,1365,1721801010,2014-09-03,225000.0,3,1.0,1790,6120,1.0,0,0,3,6,1790.0,0,1937,1964,98146,47.508,-122.337,830,6120,445974.758,Buy,17.24137931034483,220974.75799999997,98.2,49.5,H8
1366,1366,1721801010,2015-04-24,302100.0,3,1.0,1790,6120,1.0,0,0,3,6,1790.0,0,1937,1964,98146,47.508,-122.337,830,6120,445974.758,Not Buy,0.0,220974.75799999997,98.2,32.3,H8
1367,1367,1721801010,2014-09-03,225000.0,3,1.0,1790,6120,1.0,0,0,3,6,1790.0,0,1937,1964,98146,47.508,-122.337,830,6120,445974.758,Buy,17.24137931034483,220974.75799999997,98.2,49.5,H8
1368,1368,6385910260,2014-09-10,272750.0,4,1.5,1800,8786,1.0,0,0,3,7,1330.0,470,1966,0,98146,47.4982,-122.345,1780,8664,447648.36,Not Buy,0.0,174898.36,64.1,39.1,H8
1369,1369,1207200010,2015-03-18,245000.0,4,2.0,1830,10416,1.0,0,0,3,7,1370.0,460,1958,0,98146,47.4878,-122.341,1830,9271,452669.16599999997,Buy,9.88505747126437,207669.16599999997,84.8,45.9,H8
1370,1370,1769600204,2015-02-25,350000.0,3,1.75,1830,9425,1.0,0,0,3,8,1590.0,240,1946,0,98146,47.5038,-122.379,1670,8430,452669.16599999997,Not Buy,0.0,102669.16599999997,29.3,22.7,H8
1371,1371,3395800305,2014-06-05,270000.0,3,1.5,1890,9450,1.0,0,0,3,7,1090.0,800,1957,0,98146,47.4829,-122.341,1470,8100,462710.778,Buy,0.6896551724137945,192710.778,71.4,41.6,H8
1372,1372,1823049242,2014-10-06,245000.0,3,2.25,1900,7250,1.0,0,0,3,7,1250.0,650,1967,0,98146,47.4869,-122.344,1560,9420,464384.38,Buy,9.88505747126437,219384.38,89.5,47.2,H8
1373,1373,1721800470,2014-05-21,230000.0,5,2.0,1930,6120,1.5,0,0,3,6,1930.0,0,1941,1969,98146,47.5073,-122.337,1130,6120,469405.186,Buy,15.402298850574713,239405.186,104.1,51.0,H8
1374,1374,1823049202,2015-01-07,326000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030.0,900,1971,0,98146,47.4869,-122.34,1780,9520,469405.186,Not Buy,0.0,294405.186,168.2,30.6,H8
1375,1375,1823049202,2014-06-10,175000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030.0,900,1971,0,98146,47.4869,-122.34,1780,9520,469405.186,Buy_SRP,35.63218390804598,294405.186,168.2,62.7,H8
1376,1376,1823049202,2015-01-07,326000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030.0,900,1971,0,98146,47.4869,-122.34,1780,9520,469405.186,Not Buy,0.0,294405.186,168.2,30.6,H8
1377,1377,1823049202,2014-06-10,175000.0,6,1.5,1930,8400,1.0,0,0,3,7,1030.0,900,1971,0,98146,47.4869,-122.34,1780,9520,469405.186,Buy_SRP,35.63218390804598,294405.186,168.2,62.7,H8
1378,1378,723049434,2015-04-08,369950.0,3,2.5,1930,8254,2.0,0,0,3,7,1930.0,0,2014,0,98146,47.4973,-122.346,1540,8849,469405.186,Not Buy,0.0,99455.18599999999,26.9,21.2,H8
1379,1379,1823049171,2014-12-18,275000.0,5,1.5,1950,9000,1.0,0,0,3,7,1130.0,820,1964,0,98146,47.4882,-122.339,1680,9526,472752.38999999996,Not Buy,0.0,197752.38999999996,71.9,41.8,H8
1380,1380,7889600285,2014-12-18,315000.0,3,2.5,1950,3000,2.0,0,0,3,7,1950.0,0,2001,0,98146,47.4938,-122.337,1620,6000,472752.38999999996,Not Buy,0.0,157752.38999999996,50.1,33.4,H8
1381,1381,254000020,2014-06-05,453500.0,4,1.75,2000,6032,1.0,0,2,3,7,1300.0,700,1959,0,98146,47.5132,-122.389,1930,6032,481120.39999999997,Not Buy,0.0,27620.399999999965,6.1,5.7,H8
1382,1382,7520400040,2014-06-20,355000.0,4,2.5,2040,8265,2.0,0,0,3,7,2040.0,0,1996,0,98146,47.4973,-122.341,2160,8265,487814.80799999996,Not Buy,0.0,132814.80799999996,37.4,27.2,H8
1383,1383,84000105,2014-05-07,255000.0,5,2.25,2060,8632,1.0,0,0,3,7,1030.0,1030,1962,0,98146,47.4877,-122.335,1010,11680,491162.012,Buy,6.206896551724139,236162.012,92.6,48.1,H8
1384,1384,3919000030,2015-04-20,395000.0,5,2.5,2070,9600,1.0,0,0,3,7,1270.0,800,1962,0,98146,47.4997,-122.364,1950,7800,492835.614,Not Buy,0.0,97835.614,24.8,19.9,H8
1385,1385,7520000616,2015-03-09,325000.0,4,2.5,2090,7434,1.0,0,0,3,7,1090.0,1000,1993,0,98146,47.4962,-122.349,1260,8404,496182.81799999997,Not Buy,0.0,171182.81799999997,52.7,34.5,H8
1386,1386,1223039290,2014-09-05,403950.0,4,2.5,2120,13780,2.0,0,0,3,8,2120.0,0,1993,0,98146,47.4987,-122.365,1880,12000,501203.624,Not Buy,0.0,97253.62400000001,24.1,19.4,H8
1387,1387,6600060160,2015-02-09,380000.0,4,2.5,2130,4467,2.0,0,0,3,8,2130.0,0,2014,0,98146,47.5108,-122.363,1830,8160,502877.22599999997,Not Buy,0.0,122877.22599999997,32.3,24.4,H8
1388,1388,6600060140,2015-03-23,392000.0,4,2.5,2130,4000,2.0,0,0,3,8,2130.0,0,2014,0,98146,47.5108,-122.362,1830,7217,502877.22599999997,Not Buy,0.0,110877.22599999997,28.3,22.0,H8
1389,1389,6600060150,2015-03-12,392000.0,4,2.5,2130,4028,2.0,0,0,3,8,2130.0,0,2014,0,98146,47.5108,-122.363,1830,7817,502877.22599999997,Not Buy,0.0,110877.22599999997,28.3,22.0,H8
1390,1390,3451000206,2014-10-16,340000.0,3,1.75,2140,13260,1.0,0,0,3,7,1240.0,900,1948,0,98146,47.5074,-122.353,1640,13260,504550.828,Not Buy,0.0,164550.82799999998,48.4,32.6,H8
1391,1391,123039147,2015-03-19,464950.0,3,2.0,2190,19800,1.0,0,0,3,7,2190.0,0,1994,0,98146,47.5106,-122.365,1640,9719,512918.838,Not Buy,0.0,47968.83799999999,10.3,9.4,H8
1392,1392,7694200070,2014-05-21,334990.0,4,2.5,2220,4228,2.0,0,0,3,8,2220.0,0,2014,0,98146,47.5014,-122.341,2220,4157,517939.644,Not Buy,0.0,182949.64399999997,54.6,35.3,H8
1393,1393,1591600527,2015-04-23,333500.0,3,1.5,2230,9120,1.0,0,0,3,7,1390.0,840,1959,0,98146,47.5008,-122.358,1420,8450,519613.246,Not Buy,0.0,186113.24599999998,55.8,35.8,H8
1394,1394,2899200040,2014-07-15,242000.0,4,1.0,2240,7620,1.0,0,0,3,7,1120.0,1120,1966,0,98146,47.5089,-122.346,1080,7620,521286.848,Buy,10.988505747126432,279286.848,115.4,53.6,H8
1395,1395,7454001125,2014-11-17,400000.0,4,3.0,2240,7035,2.0,0,0,3,7,2240.0,0,1942,1993,98146,47.5124,-122.374,1060,6300,521286.848,Not Buy,0.0,121286.848,30.3,23.3,H8
1396,1396,1909600046,2014-07-03,445838.0,3,2.5,2250,5692,2.0,0,0,3,8,2250.0,0,2000,0,98146,47.5133,-122.379,1320,5390,522960.44999999995,Not Buy,0.0,77122.44999999995,17.3,14.7,H8
1397,1397,1769600147,2014-07-31,477590.0,3,3.25,2260,7701,2.0,0,0,3,8,1760.0,500,2000,0,98146,47.5053,-122.377,1880,7529,524634.0519999999,Not Buy,0.0,47044.05199999991,9.9,9.0,H8
1398,1398,8731000010,2014-05-15,343000.0,4,1.75,2290,10290,1.0,0,0,3,7,1340.0,950,1960,0,98146,47.5045,-122.369,1800,7605,529654.858,Not Buy,0.0,186654.858,54.4,35.2,H8
1399,1399,6209000165,2014-07-24,247500.0,4,1.75,2290,7765,1.0,0,0,3,6,2290.0,0,1936,1953,98146,47.4997,-122.353,1240,8215,529654.858,Buy,8.965517241379306,282154.858,114.0,53.3,H8
1400,1400,6600060120,2015-02-23,400000.0,4,2.5,2310,5813,2.0,0,0,3,8,2310.0,0,2014,0,98146,47.5107,-122.362,1830,7200,533002.0619999999,Not Buy,0.0,133002.06199999992,33.3,25.0,H8
1401,1401,1909600115,2014-08-27,420000.0,3,2.0,2330,6346,1.5,0,0,3,6,1600.0,730,1934,2014,98146,47.5135,-122.38,1380,8400,536349.2660000001,Not Buy,0.0,116349.26600000006,27.7,21.7,H8
1402,1402,1223039195,2015-05-08,465000.0,5,1.75,2330,6450,1.0,0,1,3,8,1330.0,1000,1958,0,98146,47.4959,-122.367,2330,8258,536349.2660000001,Not Buy,0.0,71349.26600000006,15.3,13.3,H8
1403,1403,9357000650,2014-05-27,535000.0,4,2.5,2340,5600,2.0,0,0,3,7,2340.0,0,1921,2013,98146,47.5117,-122.379,1310,5600,538022.868,Not Buy,0.0,3022.8680000000168,0.6,0.6,H8
1404,1404,1823049179,2015-01-21,385000.0,4,2.0,2340,9716,1.0,0,0,3,7,2340.0,0,2009,0,98146,47.4842,-122.347,1180,13500,538022.868,Not Buy,0.0,153022.86800000002,39.7,28.4,H8
1405,1405,6326000205,2014-08-12,290000.0,4,1.75,2340,7200,1.0,0,0,3,8,1590.0,750,1960,0,98146,47.497,-122.369,1970,7800,538022.868,Not Buy,0.0,248022.86800000002,85.5,46.1,H8
1406,1406,123039376,2014-08-20,535000.0,4,2.75,2360,15100,1.0,0,0,3,8,2360.0,0,2014,0,98146,47.5117,-122.365,1440,13346,541370.0719999999,Not Buy,0.0,6370.071999999927,1.2,1.2,H8
1407,1407,2816900030,2014-12-18,338000.0,3,1.5,2400,8215,1.0,0,0,3,7,1200.0,1200,1961,0,98146,47.5001,-122.338,1460,8217,548064.48,Not Buy,0.0,210064.47999999998,62.1,38.3,H8
1408,1408,8151600900,2014-11-12,445000.0,5,3.0,2420,11250,2.0,0,0,3,8,2420.0,0,2013,0,98146,47.5082,-122.362,1510,9950,551411.684,Not Buy,0.0,106411.68400000001,23.9,19.3,H8
1409,1409,2586800210,2015-04-21,425000.0,5,2.0,2500,7804,1.5,0,0,3,7,1570.0,930,1921,0,98146,47.5031,-122.348,1170,7676,564800.5,Not Buy,0.0,139800.5,32.9,24.8,H8
1410,1410,8151600973,2015-04-06,375000.0,4,2.5,2510,7245,2.0,0,0,3,9,2510.0,0,2007,0,98146,47.5096,-122.363,1830,8900,566474.102,Not Buy,0.0,191474.10199999996,51.1,33.8,H8
1411,1411,7889601270,2014-08-21,382000.0,4,3.5,2530,3000,2.0,0,0,3,8,1850.0,680,2014,0,98146,47.4919,-122.336,1470,6000,569821.306,Not Buy,0.0,187821.30599999998,49.2,33.0,H8
1412,1412,6329000185,2015-03-29,540000.0,3,2.5,2600,23361,1.5,1,4,3,8,2150.0,450,1912,0,98146,47.4997,-122.379,1700,14700,581536.52,Not Buy,0.0,41536.52000000002,7.7,7.1,H8
1413,1413,623049047,2014-10-23,310000.0,3,2.0,2610,12180,1.0,0,0,3,7,1670.0,940,1918,0,98146,47.5063,-122.346,1520,12180,583210.122,Not Buy,0.0,273210.122,88.1,46.8,H8
1414,1414,7694200350,2014-08-20,399963.0,4,2.5,2620,4050,2.0,0,0,3,8,2620.0,0,2014,0,98146,47.5017,-122.34,2030,3944,584883.7239999999,Not Buy,0.0,184920.72399999993,46.2,31.6,H8
1415,1415,6326000130,2014-12-02,538000.0,3,3.5,2620,10137,2.0,0,0,3,8,1970.0,650,1992,0,98146,47.4979,-122.371,1960,7680,584883.7239999999,Not Buy,0.0,46883.72399999993,8.7,8.0,H8
1416,1416,8151601090,2014-08-01,445000.0,4,2.0,2630,9099,1.5,0,0,3,7,1830.0,800,1944,2009,98146,47.5067,-122.361,1430,6825,586557.326,Not Buy,0.0,141557.326,31.8,24.1,H8
1417,1417,7784400185,2015-04-21,499000.0,3,1.75,2650,11774,1.0,0,1,3,8,2240.0,410,1952,0,98146,47.4909,-122.363,2650,10120,589904.53,Not Buy,0.0,90904.53000000003,18.2,15.4,H8
1418,1418,7694200340,2014-10-16,398651.0,4,2.5,2650,4120,2.0,0,0,3,8,2650.0,0,2014,0,98146,47.5019,-122.34,2030,3768,589904.53,Not Buy,0.0,191253.53000000003,48.0,32.4,H8
1419,1419,3744600028,2014-11-21,390000.0,4,1.75,2690,46609,1.5,0,0,3,7,2690.0,0,1940,0,98146,47.4951,-122.352,1920,7302,596598.938,Not Buy,0.0,206598.93799999997,53.0,34.6,H8
1420,1420,7785380150,2014-12-15,469950.0,4,2.75,2720,6427,1.0,0,0,3,8,1650.0,1070,2008,0,98146,47.4931,-122.354,2720,8484,601619.744,Not Buy,0.0,131669.74399999995,28.0,21.9,H8
1421,1421,254000445,2015-01-29,480000.0,6,3.75,2940,5054,2.0,0,0,3,7,2940.0,0,1942,2003,98146,47.5122,-122.385,1530,5320,638438.9879999999,Not Buy,0.0,158438.9879999999,33.0,24.8,H8
1422,1422,1591600044,2014-10-10,409000.0,4,3.25,3140,10752,2.0,0,0,3,7,2300.0,840,1992,0,98146,47.5022,-122.363,1300,9920,671911.0279999999,Not Buy,0.0,262911.02799999993,64.3,39.1,H8
1423,1423,3524039060,2014-06-01,250000.0,1,1.0,750,4000,1.0,0,0,3,6,750.0,0,1918,0,98136,47.5243,-122.39,1770,4850,271920.15,Buy_SRP,44.07158836689038,21920.150000000023,8.8,8.1,H8
1424,1424,7625702616,2014-11-21,219000.0,2,2.5,809,940,2.0,0,0,3,7,809.0,0,2003,0,98136,47.5499,-122.384,1260,4240,281794.4018,Buy_SRP,51.00671140939597,62794.40179999999,28.7,22.3,H8
1425,1425,7625703007,2014-10-14,271115.0,2,1.5,830,1325,2.0,0,0,3,7,830.0,0,2005,0,98136,47.5472,-122.384,1310,1485,285308.966,Buy_SRP,39.34787472035794,14193.966000000015,5.2,5.0,H8
1426,1426,7625702901,2015-03-11,302860.0,2,1.0,970,3279,2.0,0,0,3,7,790.0,180,2007,0,98136,47.5469,-122.383,1150,1351,308739.394,Buy_SRP,32.246085011185684,5879.393999999971,1.9,1.9,H8
1427,1427,4318200360,2014-07-30,286000.0,2,1.0,1170,6543,1.0,0,0,3,7,1170.0,0,1913,0,98136,47.537,-122.385,1550,7225,342211.434,Buy_SRP,36.017897091722595,56211.43400000001,19.7,16.4,H8
1428,1428,3869900155,2015-03-26,340000.0,2,2.0,1250,1178,2.0,0,0,3,7,980.0,270,1996,0,98136,47.5426,-122.387,1270,1242,355600.25,Buy,23.937360178970913,15600.25,4.6,4.4,H8
1429,1429,9396700028,2014-07-22,358000.0,2,2.5,1278,987,2.0,0,0,3,7,1002.0,276,2007,0,98136,47.5532,-122.381,1220,1287,360286.3356,Buy,19.910514541387027,2286.3355999999912,0.6,0.6,H8
1430,1430,2461900492,2014-05-11,368000.0,3,2.5,1370,1350,2.0,0,0,3,7,1010.0,360,2007,0,98136,47.5534,-122.382,1450,6000,375683.474,Buy,17.67337807606264,7683.473999999987,2.1,2.0,H8
1431,1431,2461900609,2014-07-17,346100.0,3,2.5,1400,2036,2.0,0,0,3,7,1400.0,0,2003,0,98136,47.5516,-122.382,1500,2036,380704.28,Buy,22.572706935123044,34604.28000000003,10.0,9.1,H8
1432,1432,7625703354,2014-07-30,384000.0,3,2.25,1430,800,2.0,0,0,3,8,1140.0,290,2011,0,98136,47.5477,-122.388,1430,1387,385725.086,Buy,14.093959731543626,1725.0860000000102,0.4,0.4,H8
1433,1433,7625701045,2014-10-27,360000.0,3,1.75,1510,6000,1.0,0,0,3,7,1060.0,450,1947,0,98136,47.5535,-122.39,1610,6000,399113.902,Buy,19.463087248322154,39113.902,10.9,9.8,H8
1434,1434,2493200015,2014-06-20,380000.0,3,1.5,1520,4288,1.0,0,0,3,7,1020.0,500,1949,0,98136,47.5284,-122.387,1660,4288,400787.50399999996,Buy,14.988814317673382,20787.503999999957,5.5,5.2,H8
1435,1435,7435500085,2014-05-28,380000.0,3,2.0,1660,8281,1.0,0,0,3,7,1660.0,0,1949,0,98136,47.5568,-122.382,1660,7559,424217.932,Buy,14.988814317673382,44217.93199999997,11.6,10.4,H8
1436,1436,3013300055,2014-06-02,405000.0,2,1.75,1710,4234,2.0,0,0,3,7,1330.0,380,1920,1979,98136,47.5319,-122.386,1530,4556,432585.942,Buy,9.395973154362414,27585.94199999998,6.8,6.4,H8
1437,1437,7625702967,2014-06-09,398000.0,3,2.5,1720,1715,2.0,0,0,3,7,1240.0,480,2004,0,98136,47.5481,-122.384,1610,1626,434259.544,Buy,10.961968680089484,36259.543999999994,9.1,8.3,H8
1438,1438,4322200050,2014-12-17,340000.0,3,2.0,1870,3378,1.0,0,0,3,7,1120.0,750,1913,0,98136,47.5371,-122.393,1870,1872,459363.57399999996,Buy,23.937360178970913,119363.57399999996,35.1,26.0,H8
1439,1439,2719100042,2014-06-23,458500.0,3,2.0,1890,1599,2.0,0,0,3,9,1430.0,460,2012,0,98136,47.5438,-122.385,1780,1562,462710.778,Not Buy,0.0,4210.777999999991,0.9,0.9,H8
1440,1440,5637500094,2014-05-22,431500.0,3,3.5,1900,1612,2.0,0,0,3,8,1430.0,470,2008,0,98136,47.544,-122.385,1780,1525,464384.38,Buy,3.4675615212527933,32884.380000000005,7.6,7.1,H8
1441,1441,2461900448,2014-06-16,435000.0,3,2.0,1980,2674,3.0,0,0,3,8,1980.0,0,2007,0,98136,47.5524,-122.382,1440,2674,477773.196,Buy,2.684563758389258,42773.195999999996,9.8,9.0,H8
1442,1442,7625701175,2014-11-03,465000.0,4,2.0,2000,6250,1.5,0,0,3,7,1480.0,520,1930,0,98136,47.5532,-122.389,1110,6250,481120.39999999997,Not Buy,0.0,16120.399999999965,3.5,3.4,H8
1443,1443,3013300288,2014-09-30,478500.0,3,1.0,2090,4755,1.0,0,2,3,8,1200.0,890,1969,0,98136,47.5304,-122.387,1850,5300,496182.81799999997,Not Buy,0.0,17682.81799999997,3.7,3.6,H8
1444,1444,7625701386,2014-05-16,430000.0,3,1.75,2150,4333,1.0,0,0,3,7,1200.0,950,1956,0,98136,47.5537,-122.388,1480,6500,506224.43,Buy,3.803131991051456,76224.43,17.7,15.1,H8
1445,1445,34001304,2015-04-10,480000.0,5,2.25,2240,5500,1.0,0,0,3,7,1490.0,750,1959,0,98136,47.5305,-122.391,2010,6050,521286.848,Not Buy,0.0,41286.848,8.6,7.9,H8
1446,1446,9169600275,2014-07-23,280000.0,2,1.0,2280,37500,2.0,0,0,3,7,2280.0,0,1932,0,98136,47.525,-122.389,2360,6000,527981.256,Buy_SRP,37.360178970917225,247981.25600000005,88.6,47.0,H8
1447,1447,7625703260,2014-09-24,400950.0,2,1.75,2320,6250,1.0,0,0,3,7,1400.0,920,1948,0,98136,47.5468,-122.386,1420,6250,534675.664,Buy,10.30201342281879,133725.664,33.4,25.0,H8
1448,1448,2484200171,2014-07-14,575000.0,4,1.5,2810,7140,1.0,0,2,3,8,1490.0,1320,1954,0,98136,47.5252,-122.382,2240,6825,616682.162,Not Buy,0.0,41682.16200000001,7.2,6.8,H8
1449,1449,7934000145,2014-12-01,450000.0,4,2.75,2900,6400,2.0,0,0,3,7,2040.0,860,1911,1970,98136,47.5563,-122.393,1340,6144,631744.58,Not Buy,0.0,181744.57999999996,40.4,28.8,H8
1450,1450,2346800270,2015-01-06,555000.0,3,3.0,2920,23085,1.5,0,2,3,7,1540.0,1380,1908,0,98136,47.5159,-122.395,2270,18180,635091.784,Not Buy,0.0,80091.78399999999,14.4,12.6,H8
1451,1451,2487200490,2014-06-23,670000.0,3,2.5,3310,5300,2.0,0,2,3,8,2440.0,870,2008,0,98136,47.5178,-122.389,2140,7500,700362.262,Not Buy,0.0,30362.261999999988,4.5,4.3,H8
1452,1452,2124049254,2014-07-17,235000.0,2,1.0,670,5600,1.0,0,0,3,6,670.0,0,1903,0,98108,47.5498,-122.304,1960,7176,258531.33399999997,Buy_SRP,28.787878787878785,23531.333999999973,10.0,9.1,H8
1453,1453,7883600700,2015-01-22,157500.0,2,1.0,670,4500,1.0,0,0,3,5,670.0,0,1905,0,98108,47.5271,-122.326,1210,4500,258531.33399999997,Buy_SRP,52.27272727272727,101031.33399999997,64.1,39.1,H8
1454,1454,7883607645,2014-06-02,155000.0,1,1.0,720,6000,1.0,0,0,3,6,720.0,0,1940,0,98108,47.5266,-122.316,1040,6000,266899.344,Buy_SRP,53.03030303030303,111899.34399999998,72.2,41.9,H8
1455,1455,7549801140,2014-10-20,260000.0,2,1.0,750,6720,1.0,0,0,3,6,750.0,0,1916,0,98108,47.552,-122.31,920,6720,271920.15,Buy,21.212121212121215,11920.150000000023,4.6,4.4,H8
1456,1456,1722800835,2014-08-11,252500.0,2,1.0,770,2191,1.0,0,0,3,6,770.0,0,1937,0,98108,47.5512,-122.323,940,5000,275267.354,Buy,23.484848484848484,22767.353999999992,9.0,8.3,H8
1457,1457,2734100835,2015-03-03,90000.0,1,1.0,780,4000,1.0,0,0,3,5,780.0,0,1905,0,98108,47.5424,-122.321,1150,4000,276940.956,Buy_SRP,72.72727272727273,186940.956,207.7,67.5,H8
1458,1458,2185000685,2014-11-24,208417.0,2,1.0,840,4200,1.0,0,0,3,5,840.0,0,1938,0,98108,47.5292,-122.316,830,5000,286982.56799999997,Buy_SRP,36.84333333333333,78565.56799999997,37.7,27.4,H8
1459,1459,5248800440,2015-02-17,275000.0,2,1.0,840,4000,1.0,0,0,3,6,840.0,0,1942,0,98108,47.5531,-122.307,1100,4000,286982.56799999997,Buy,16.666666666666664,11982.56799999997,4.4,4.2,H8
1460,1460,7883602650,2015-04-13,250000.0,2,1.0,860,4320,1.0,0,0,3,7,860.0,0,1925,0,98108,47.5263,-122.325,980,6000,290329.772,Buy,24.242424242424242,40329.772,16.1,13.9,H8
1461,1461,7327902612,2015-05-13,269500.0,2,1.0,930,4000,1.0,0,0,3,6,730.0,200,1943,0,98108,47.5321,-122.323,1100,5000,302044.98600000003,Buy,18.333333333333336,32544.986000000034,12.1,10.8,H8
1462,1462,7883607520,2014-05-08,230000.0,3,1.75,950,6000,1.0,0,0,3,6,790.0,160,1939,0,98108,47.5271,-122.316,1360,6000,305392.19,Buy_SRP,30.303030303030297,75392.19,32.8,24.7,H8
1463,1463,7883603700,2014-08-22,235000.0,2,1.0,1010,7500,1.0,0,0,3,7,1010.0,0,1941,0,98108,47.5283,-122.32,1220,6000,315433.802,Buy_SRP,28.787878787878785,80433.80200000003,34.2,25.5,H8
1464,1464,9448300061,2014-07-08,235000.0,2,1.0,1020,7920,1.0,0,0,3,6,1020.0,0,1939,0,98108,47.5558,-122.31,1530,6900,317107.404,Buy_SRP,28.787878787878785,82107.40399999998,34.9,25.9,H8
1465,1465,5053300015,2015-01-21,212000.0,2,1.0,1070,7386,1.0,0,0,3,6,1070.0,0,1949,0,98108,47.5434,-122.298,1330,6351,325475.414,Buy_SRP,35.75757575757576,113475.41399999999,53.5,34.9,H8
1466,1466,6056110780,2014-06-27,229800.0,2,1.75,1110,1773,2.0,0,0,3,8,1110.0,0,2014,0,98108,47.5647,-122.293,1420,2855,332169.822,Buy_SRP,30.36363636363636,102369.82199999999,44.5,30.8,H8
1467,1467,6056111063,2014-07-31,230000.0,3,1.75,1140,1165,2.0,0,0,3,8,1140.0,0,2014,0,98108,47.5638,-122.295,1150,1552,337190.628,Buy_SRP,30.303030303030297,107190.62800000003,46.6,31.8,H8
1468,1468,6056111067,2014-07-07,230000.0,3,1.75,1140,1201,2.0,0,0,3,8,1140.0,0,2014,0,98108,47.5637,-122.295,1210,1552,337190.628,Buy_SRP,30.303030303030297,107190.62800000003,46.6,31.8,H8
1469,1469,2685600005,2015-04-07,324800.0,2,1.0,1170,5043,1.0,0,0,3,6,880.0,290,1949,0,98108,47.5492,-122.302,1430,5692,342211.434,Buy,1.5757575757575748,17411.43400000001,5.4,5.1,H8
1470,1470,1607100139,2014-07-25,250000.0,3,1.0,1190,6250,1.0,0,0,3,7,990.0,200,1954,0,98108,47.5658,-122.292,1760,6434,345558.638,Buy,24.242424242424242,95558.63799999998,38.2,27.7,H8
1471,1471,5129000006,2015-04-19,280500.0,3,1.0,1220,4541,1.0,0,0,3,7,890.0,330,1952,0,98108,47.5387,-122.294,1670,3429,350579.444,Buy,15.000000000000002,70079.44400000002,25.0,20.0,H8
1472,1472,6056100295,2014-05-30,330000.0,2,2.5,1240,1546,2.0,0,0,3,7,1240.0,0,2007,0,98108,47.5634,-122.298,1520,2468,353926.648,Buy,0.0,23926.647999999986,7.3,6.8,H8
1473,1473,6056111430,2015-01-13,335000.0,2,1.75,1270,1685,2.0,0,0,3,8,1270.0,0,2012,0,98108,47.5646,-122.295,1270,1843,358947.454,Not Buy,0.0,23947.454000000027,7.1,6.7,H8
1474,1474,6056111370,2014-11-24,340000.0,2,1.75,1270,1916,2.0,0,0,3,8,1270.0,0,2012,0,98108,47.5648,-122.294,1140,1916,358947.454,Not Buy,0.0,18947.454000000027,5.6,5.3,H8
1475,1475,6056100150,2014-06-23,160797.0,3,1.5,1270,2356,2.0,0,0,3,7,1270.0,0,2012,0,98108,47.5671,-122.298,1490,2175,358947.454,Buy_SRP,51.27363636363636,198150.45400000003,123.2,55.2,H8
1476,1476,8100900115,2015-02-06,259000.0,3,1.75,1270,4815,1.5,0,0,3,6,980.0,290,1922,0,98108,47.5495,-122.31,1270,6431,358947.454,Buy,21.51515151515152,99947.45400000003,38.6,27.8,H8
1477,1477,886000015,2014-12-10,275000.0,2,2.0,1290,9041,1.0,0,0,3,7,950.0,340,1956,0,98108,47.5346,-122.291,1290,5000,362294.658,Buy,16.666666666666664,87294.658,31.7,24.1,H8
1478,1478,3679400503,2015-03-30,330000.0,3,1.75,1300,958,2.0,0,0,3,7,840.0,460,2011,0,98108,47.5677,-122.314,1340,1254,363968.26,Buy,0.0,33968.26000000001,10.3,9.3,H8
1479,1479,1624049092,2014-06-30,255000.0,2,1.0,1320,9967,1.0,0,0,3,6,940.0,380,1919,0,98108,47.5693,-122.296,1970,7587,367315.464,Buy,22.72727272727273,112315.46399999998,44.0,30.6,H8
